TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
230191;-0.95;-9.58;-0.85;-1.46;-0.20;-31.36
230295;-0.35;-9.61;-0.81;-1.54;-0.36;-31.09
230400;0.11;-9.58;-0.86;-1.61;-0.35;-31.29
230504;0.69;-9.61;-0.86;-1.39;-0.36;-31.01
230608;1.23;-9.57;-0.79;-1.55;-0.25;-31.18
230713;1.77;-9.46;-0.79;-1.43;-0.30;-31.29
230817;2.37;-9.38;-0.73;-1.53;-0.40;-31.12
230923;2.84;-9.28;-0.75;-1.60;-0.18;-31.30
231027;3.34;-9.07;-0.76;-1.42;-0.37;-31.47
231132;3.89;-8.94;-0.71;-1.44;-0.21;-31.23
231236;4.32;-8.64;-0.75;-1.56;-0.41;-31.34
231341;4.85;-8.38;-0.79;-1.41;-0.38;-31.19
231445;5.30;-8.21;-0.78;-1.58;-0.39;-31.11
231549;5.71;-7.85;-0.75;-1.56;-0.18;-31.27
231654;6.19;-7.53;-0.74;-1.57;-0.38;-31.02
231758;6.68;-7.20;-0.63;-1.40;-0.34;-31.16
231863;6.98;-6.86;-0.71;-1.52;-0.64;-31.11
231967;7.39;-6.45;-0.67;-1.54;-0.31;-31.30
232073;7.69;-6.04;-0.68;-1.50;-0.43;-31.22
232177;8.06;-5.60;-0.64;-1.56;-0.38;-31.23
232282;8.35;-5.15;-0.60;-1.44;-0.07;-31.07
232386;8.61;-4.71;-0.69;-1.43;-0.12;-31.23
232491;8.86;-4.13;-0.62;-1.58;-0.40;-30.94
232595;9.10;-3.75;-0.60;-1.53;-0.24;-30.95
232699;0.00;0.00;0.00;0.00;0.00;0.00
232804;9.61;-2.68;-0.65;-1.49;-0.15;-30.93
232908;9.73;-2.22;-0.70;-1.46;-0.37;-31.36
233013;9.81;-1.70;-0.69;-1.44;-0.44;-31.34
233117;9.89;-1.14;-0.60;-1.44;-0.26;-31.27
233222;9.95;-0.60;-0.61;-1.45;-0.46;-31.49
233326;9.87;-0.14;-0.65;-1.53;-0.18;-31.18
233431;9.94;0.46;-0.66;-1.34;-0.34;-30.85
233535;9.82;0.95;-0.68;-1.35;-0.34;-31.04
233639;9.95;1.54;-0.63;-1.46;-0.39;-31.20
233745;9.83;2.05;-0.66;-1.53;-0.53;-31.39
233849;9.61;2.57;-0.67;-1.63;-0.25;-31.36
233954;9.56;3.05;-0.69;-1.30;-0.17;-31.24
234058;9.43;3.54;-0.71;-1.50;-0.31;-31.27
234163;9.04;4.06;-0.69;-1.41;-0.48;-30.90
234267;8.97;4.56;-0.69;-1.41;-0.31;-31.07
234372;8.63;5.02;-0.74;-1.39;-0.25;-31.14
234476;8.47;5.51;-0.75;-1.43;-0.31;-31.09
234580;8.09;6.01;-0.79;-1.54;-0.23;-31.01
234685;7.72;6.36;-0.81;-1.57;-0.31;-31.12
234789;7.52;6.81;-0.71;-1.61;-0.14;-31.26
234894;7.00;7.18;-0.80;-1.40;-0.39;-31.46
234999;6.67;7.59;-0.74;-1.37;-0.21;-31.33
235104;6.28;7.90;-0.74;-1.67;-0.40;-31.27
235208;5.74;8.26;-0.80;-1.42;-0.24;-31.29
235313;5.29;8.53;-0.82;-1.56;-0.41;-31.14
235417;4.85;8.76;-0.92;-1.48;-0.35;-30.98
235522;4.42;9.08;-0.87;-1.44;-0.16;-31.07
235626;3.94;9.26;-0.87;-1.64;-0.27;-31.07
235730;3.37;9.39;-0.98;-1.43;-0.14;-31.38
235835;2.87;9.61;-0.91;-1.44;-0.37;-31.03
235939;2.30;9.78;-0.99;-1.43;-0.04;-31.01
236044;1.84;9.82;-1.00;-1.46;-0.34;-31.26
236148;1.34;9.94;-0.95;-1.63;-0.30;-30.98
236253;0.78;9.98;-0.95;-1.42;-0.21;-31.02
236358;0.26;10.03;-1.04;-1.42;-0.30;-31.11
236463;-0.23;10.01;-1.00;-1.50;-0.34;-31.23
236567;-0.79;10.02;-1.05;-1.51;-0.31;-31.17
236672;-1.40;9.89;-1.01;-1.48;-0.47;-31.30
236776;-1.88;9.80;-0.97;-1.33;-0.27;-31.38
236880;-2.43;9.66;-0.99;-1.33;-0.43;-31.25
236985;-3.01;9.53;-1.09;-1.36;-0.60;-31.31
237089;-3.46;9.36;-1.01;-1.34;-0.18;-31.32
237194;-4.01;9.18;-1.12;-1.40;-0.40;-31.11
237298;-4.41;8.91;-1.02;-1.54;-0.28;-31.01
237404;-4.88;8.70;-1.13;-1.58;-0.19;-31.23
237508;-5.26;8.40;-1.13;-1.46;-0.18;-31.12
237613;-5.72;8.06;-1.09;-1.38;-0.25;-30.61
237717;-6.28;7.71;-1.11;-1.35;-0.40;-31.45
237821;-6.72;7.38;-1.07;-1.47;-0.35;-30.94
237926;-6.97;6.94;-1.18;-1.56;-0.29;-30.91
238030;-7.36;6.62;-1.17;-1.56;-0.01;-31.13
238135;-7.65;6.17;-1.14;-1.57;-0.30;-30.98
238239;-8.03;5.71;-1.05;-1.58;-0.43;-31.29
238344;-8.34;5.29;-1.15;-1.35;-0.26;-31.04
238448;-8.58;4.82;-1.13;-1.30;-0.20;-31.17
238554;-8.76;4.32;-1.16;-1.45;-0.19;-31.33
238658;-9.06;3.86;-1.09;-1.53;-0.21;-31.42
238763;-9.21;3.36;-1.08;-1.41;-0.43;-31.35
238867;-9.43;2.85;-1.10;-1.38;-0.16;-31.27
238971;-9.53;2.33;-1.12;-1.43;-0.40;-31.20
239076;-9.64;1.75;-1.14;-1.46;-0.34;-31.17
239180;-9.64;1.24;-1.14;-1.34;-0.47;-30.98
239285;-9.70;0.72;-1.18;-1.64;-0.42;-31.07
239389;-9.71;0.16;-1.06;-1.51;-0.31;-31.19
239494;-9.72;-0.37;-1.16;-1.33;-0.16;-31.09
239599;-9.69;-0.87;-1.10;-1.57;-0.38;-31.23
239704;-9.54;-1.50;-1.16;-1.42;-0.18;-31.28
239808;-9.48;-1.91;-1.14;-1.51;-0.24;-31.20
239912;-9.38;-2.52;-1.16;-1.59;-0.64;-31.12
240017;-9.16;-2.95;-1.13;-1.51;-0.15;-31.23
240121;-8.99;-3.50;-1.13;-1.37;-0.24;-31.09
240226;-8.74;-4.04;-1.15;-1.40;-0.23;-31.02
240330;-8.55;-4.47;-1.13;-1.49;-0.30;-31.11
240435;-8.20;-4.90;-1.00;-1.41;-0.35;-31.37
240539;-7.98;-5.39;-0.96;-1.43;-0.23;-31.39
240644;-7.64;-5.80;-1.08;-1.47;-0.31;-31.32
240749;-7.37;-6.22;-0.98;-1.42;-0.33;-31.47
240854;-6.94;-6.62;-1.02;-1.40;-0.56;-31.12
240958;-6.65;-7.00;-0.92;-1.64;-0.32;-25.51
241062;-6.13;-7.34;-0.97;-1.75;-0.24;-20.89
241167;-5.92;-7.52;-0.97;-1.76;0.05;-16.35
241271;-5.67;-7.68;-1.04;-1.90;-0.02;-11.63
241376;-5.70;-7.70;-0.90;-2.14;0.01;-6.90
241480;-5.72;-7.78;-0.96;-2.34;-0.15;-2.08
241585;-5.70;-7.74;-0.89;-2.31;0.14;-0.95
241689;-5.74;-7.79;-0.97;-2.33;-0.01;-0.97
241794;-5.77;-7.80;-0.99;-2.19;0.01;-1.17
241898;-5.69;-7.80;-1.04;-2.12;0.17;-0.81
242002;-5.79;-7.78;-1.02;-2.11;0.12;-1.01
242107;-5.76;-7.77;-1.06;-2.17;-0.20;-0.91
242211;-5.72;-7.79;-1.00;-2.28;-0.16;-1.08
242316;-5.76;-7.80;-0.97;-2.29;-0.22;-1.10
242420;-5.72;-7.77;-0.92;-2.16;-0.08;-0.92
242526;-5.74;-7.78;-1.03;-2.26;-0.05;-1.08
242630;-5.70;-7.80;-0.96;-2.18;0.11;-0.88
242735;-5.76;-7.77;-0.95;-2.37;0.02;-1.08
242839;-5.69;-7.78;-0.98;-2.25;0.10;-1.09
242944;-5.70;-7.80;-0.94;-2.24;-0.13;-1.05
243048;-5.74;-7.72;-1.06;-2.02;0.08;-0.97
243152;-5.77;-7.77;-0.92;-2.19;-0.07;-0.97
243257;-5.74;-7.77;-0.97;-2.20;-0.02;-0.96
243361;-5.73;-7.81;-0.97;-2.19;-0.01;-0.97
243466;-5.70;-7.81;-0.99;-2.14;0.07;-0.96
243570;-5.73;-7.75;-0.98;-2.01;0.12;-1.07
243675;-5.73;-7.74;-1.01;-2.18;0.02;-0.98
243779;-5.73;-7.75;-0.94;-2.05;-0.04;-0.92
243884;-5.70;-7.82;-1.07;-2.08;0.10;-0.97
243988;-5.75;-7.78;-1.00;-2.33;-0.07;-1.11
244092;-5.73;-7.82;-0.96;-2.13;0.15;-1.01
244197;-5.73;-7.79;-1.00;-2.16;-0.02;-1.05
244301;-5.73;-7.76;-0.96;-2.28;-0.02;-0.97
244406;-5.72;-7.77;-0.89;-2.15;-0.06;-0.95
244510;-5.71;-7.79;-0.98;-2.37;0.10;-1.08
244615;-5.70;-7.77;-1.02;-2.24;-0.03;-1.09
244719;-5.71;-7.74;-0.96;-2.16;-0.12;-1.08
244824;-5.67;-7.77;-1.02;-2.20;0.11;-1.00
244928;-5.71;-7.75;-0.98;-2.14;0.08;-0.93
245032;-5.78;-7.79;-0.90;-2.21;0.08;-0.83
245137;-5.68;-7.73;-1.05;-2.24;0.10;-1.19
245241;-5.71;-7.81;-0.98;-2.13;-0.14;-1.08
245346;-5.80;-7.79;-1.06;-2.17;-0.05;-1.04
245450;-5.74;-7.76;-1.01;-2.16;0.21;-0.98
245555;-5.69;-7.76;-0.91;-2.17;-0.02;-1.00
245660;-5.71;-7.76;-0.88;-2.26;-0.19;-0.88
245765;-5.75;-7.76;-1.03;-2.19;-0.02;-1.08
245869;-5.69;-7.75;-0.91;-2.31;0.02;-0.96
245974;-5.76;-7.79;-1.00;-2.17;0.06;-1.10
246078;-5.71;-7.82;-0.96;-2.21;-0.02;-1.08
246182;-5.76;-7.78;-0.97;-2.11;0.05;-1.24
246287;-5.72;-7.77;-0.94;-2.34;-0.05;-0.94
246391;-5.71;-7.71;-1.03;-2.21;-0.08;-0.93
246496;-5.73;-7.75;-0.99;-2.14;-0.08;-0.97
246600;-5.71;-7.74;-1.00;-2.11;0.11;-1.00
246705;-5.68;-7.75;-0.90;-2.33;-0.34;-0.92
246809;-5.71;-7.79;-0.99;-2.20;-0.07;-1.00
246914;-5.73;-7.78;-0.87;-2.26;0.20;-0.94
247018;-5.69;-7.77;-1.01;-2.30;0.02;-1.02
247122;-5.65;-7.77;-1.00;-2.19;-0.07;-1.11
247227;-5.76;-7.79;-0.97;-2.21;0.02;-0.89
247331;-5.77;-7.77;-1.01;-2.24;0.04;-1.02
247436;-5.65;-7.74;-1.06;-2.16;-0.17;-1.07
247540;-5.80;-7.79;-0.93;-2.23;-0.19;-0.92
247645;-5.71;-7.77;-0.94;-2.21;0.00;-1.01
247749;-5.69;-7.74;-0.99;-2.18;0.06;-0.90
247854;-5.70;-7.78;-0.92;-2.33;0.14;-1.11
247958;-5.79;-7.71;-1.02;-2.27;-0.05;-1.01
248062;-5.74;-7.72;-1.02;-2.12;-0.03;-0.80
248167;-5.76;-7.74;-0.94;-2.30;0.06;-0.95
248271;-5.73;-7.78;-0.95;-2.17;0.00;-1.06
248376;-5.70;-7.67;-0.00;-0.01;-0.01;-0.01
248480;-5.69;-7.83;-0.99;-2.11;0.05;-1.04
248585;-5.68;-7.78;-1.04;-2.26;-0.01;-1.11
248689;-5.73;-7.76;-0.93;-2.20;-0.02;-1.13
248794;-5.67;-7.77;-0.99;-2.08;-0.05;-1.17
248898;-5.77;-7.75;-0.98;-2.21;-0.11;-1.03
249004;-5.74;-7.72;-1.03;-2.15;0.12;-1.10
249108;-5.75;-7.74;-0.93;-2.20;0.07;-1.07
249212;-5.72;-7.80;-0.93;-2.28;0.07;-1.07
249317;-5.73;-7.77;-0.97;-2.17;0.14;-0.87
249421;-5.71;-7.75;-1.06;-2.30;0.14;-0.96
249526;-5.71;-7.77;-0.99;-2.27;0.00;-1.08
249630;-5.69;-7.79;-1.04;-2.17;0.03;-0.94
249735;-5.75;-7.78;-0.96;-1.98;-0.07;-0.92
249839;-5.74;-7.77;-0.94;-2.21;0.14;-1.01
249944;-5.68;-7.75;-0.95;-2.20;0.10;-1.02
250048;-5.75;-7.76;-1.07;-2.29;-0.23;-0.93
250152;-5.72;-7.76;-1.03;-2.32;-0.09;-0.85
250257;-5.69;-7.75;-0.94;-2.14;-0.13;-1.10
250361;-5.73;-7.75;-1.03;-2.30;0.13;-1.02
250466;-5.70;-7.82;-0.97;-2.28;-0.02;-1.05
250570;-5.74;-7.75;-0.98;-2.02;0.08;-0.92
250675;-5.76;-7.77;-0.88;-2.20;0.11;-1.02
250779;-5.74;-7.80;-0.91;-2.42;-0.11;-1.01
250884;-5.70;-7.79;-0.98;-2.04;-0.05;-1.09
250988;-5.73;-7.76;-0.93;-2.12;0.08;-0.90
251092;-5.71;-7.82;-1.08;-2.22;-0.21;-1.11
251197;-5.74;-7.77;-0.95;-2.30;0.11;-1.05
251301;-5.74;-7.78;-1.04;-2.10;0.14;-1.05
251406;-5.70;-7.78;-1.07;-2.27;-0.11;-1.12
251510;-5.86;-7.84;-0.93;-2.01;-0.07;-6.61
251615;-5.81;-7.89;-0.98;-1.81;-0.09;-11.15
251719;-5.66;-7.99;-1.02;-1.91;-0.18;-15.50
251825;-5.35;-8.18;-1.08;-1.72;-0.13;-20.15
251929;-4.97;-8.34;-0.93;-1.65;-0.13;-24.94
252034;-4.61;-8.57;-0.86;-1.46;-0.33;-29.59
252138;-4.22;-8.73;-0.97;-1.36;-0.37;-34.52
252242;-3.28;-9.00;-0.84;-1.30;-0.23;-36.33
252347;-2.70;-9.17;-0.81;-1.33;-0.40;-36.31
252451;-2.20;-9.31;-0.92;-1.40;-0.25;-36.45
252556;-1.55;-9.44;-0.93;-1.29;-0.32;-36.51
252660;-1.09;-9.55;-0.89;-1.34;-0.55;-36.09
252765;-0.33;-9.57;-0.83;-1.36;-0.27;-36.14
252870;0.45;-9.56;-0.79;-1.33;-0.52;-36.24
252975;1.10;-9.59;-0.81;-1.21;-0.43;-36.30
253079;1.47;-9.51;-0.81;-1.26;-0.55;-36.25
253184;2.24;-9.35;-0.79;-1.39;-0.40;-36.53
253288;2.85;-9.21;-0.70;-1.27;-0.11;-36.48
253392;3.37;-9.03;-0.78;-1.34;-0.45;-36.45
253497;3.97;-8.73;-0.74;-1.29;-0.53;-35.96
253601;4.55;-8.50;-0.72;-1.24;-0.37;-36.29
253706;5.28;-8.19;-0.64;-1.33;-0.55;-36.40
253810;5.90;-7.88;-0.64;-1.47;-0.31;-36.24
253915;6.09;-7.54;-0.62;-1.39;-0.43;-36.00
254019;6.80;-7.10;-0.67;-1.42;-0.40;-36.20
254125;7.22;-6.66;-0.70;-1.44;-0.31;-36.16
254229;7.82;-6.18;-0.65;-1.39;-0.45;-36.11
254333;8.06;-5.72;-0.64;-1.38;-0.36;-35.96
254438;8.44;-5.18;-0.63;-1.26;-0.55;-36.04
254542;8.57;-4.73;-0.66;-1.45;-0.31;-36.32
254647;8.69;-4.09;-0.66;-1.30;-0.47;-36.22
254751;8.90;-3.53;-0.60;-1.24;-0.14;-36.17
254856;9.53;-2.93;-0.64;-1.21;-0.47;-36.29
254960;9.42;-2.36;-0.75;-1.44;-0.38;-36.22
255065;9.74;-1.81;-0.62;-1.38;-0.48;-36.17
255169;10.03;-1.14;-0.65;-1.23;-0.22;-35.99
255275;9.97;-0.46;-0.70;-1.47;-0.45;-36.47
255379;9.95;0.16;-0.64;-1.50;-0.48;-36.28
255483;9.68;0.78;-0.59;-1.46;-0.27;-36.22
255588;9.83;1.33;-0.70;-1.37;-0.32;-36.22
255692;9.80;1.96;-0.64;-1.38;-0.39;-36.40
255797;9.67;2.61;-0.70;-1.43;-0.24;-36.03
255901;9.53;3.19;-0.75;-1.33;-0.44;-36.03
256006;9.34;3.80;-0.71;-1.31;-0.41;-36.35
256110;9.13;4.39;-0.82;-1.38;-0.29;-36.29
256215;8.78;-0.00;-0.00;-0.01;-0.01;-0.01
256319;8.39;5.47;-0.77;-1.43;-0.33;-36.27
256423;8.26;5.99;-0.79;-1.37;-0.34;-36.31
256528;7.73;6.43;-0.68;-1.46;-0.47;-36.27
256633;7.13;6.93;-0.83;-1.47;-0.47;-36.01
256738;6.79;7.41;-0.90;-1.27;-0.35;-36.00
256842;0.00;0.00;0.00;0.00;0.00;0.00
256947;5.67;8.19;-0.79;-1.32;-0.69;-36.13
257051;4.85;8.60;-0.90;-1.33;-0.22;-36.09
257156;4.99;8.90;-0.85;-1.39;-0.27;-36.01
257260;4.19;9.16;-0.94;-1.31;-0.31;-36.24
257364;3.54;9.35;-0.89;-1.34;-0.21;-36.12
257469;2.97;9.58;-0.86;-1.24;-0.18;-35.99
257573;2.44;9.78;-1.03;-1.42;-0.40;-36.26
257678;1.87;9.94;-0.95;-1.40;-0.31;-36.26
257782;1.04;9.96;-1.02;-1.30;-0.34;-36.13
257887;0.60;10.02;-1.00;-1.36;-0.51;-36.25
257991;-0.02;9.97;-0.96;-1.22;-0.30;-36.25
258096;-0.81;10.03;-1.01;-1.43;-0.62;-36.18
258201;-1.46;9.92;-1.00;-1.37;-0.51;-36.06
258306;-1.88;9.83;-1.03;-1.42;-0.19;-36.23
258410;-2.40;9.73;-1.03;-1.36;-0.38;-36.43
258514;-3.17;9.53;-1.09;-1.34;-0.50;-36.34
258619;-3.53;9.28;-1.14;-1.29;-0.20;-36.25
258723;-4.34;9.00;-1.07;-1.50;-0.47;-36.13
258828;-4.83;8.79;-1.15;-1.41;-0.31;-36.19
258932;-5.46;8.40;-1.11;-1.36;-0.38;-35.86
259037;-6.05;7.99;-1.08;-1.17;-0.28;-35.36
259141;-6.29;7.59;-1.09;-1.35;-0.22;-35.92
259246;-6.76;7.12;-1.07;-1.40;-0.40;-36.24
259351;-7.24;6.75;-1.21;-1.30;-0.07;-36.22
259456;-7.72;6.28;-1.16;-1.30;-0.43;-36.18
259560;-8.06;5.79;-1.08;-1.14;-0.44;-36.48
259664;-8.33;5.17;-1.09;-1.16;-0.42;-36.13
259769;-8.55;4.66;-1.10;-1.43;-0.27;-36.05
259873;-8.85;4.12;-1.13;-1.26;-0.34;-36.25
259978;-9.17;3.51;-1.10;-1.30;-0.40;-36.34
260082;-9.27;2.91;-1.17;-1.12;-0.47;-36.16
260187;-9.65;2.35;-1.17;-1.30;-0.26;-36.16
260291;-9.51;1.67;-1.13;-1.25;-0.14;-36.13
260396;-9.73;1.10;-1.21;-1.47;-0.58;-36.34
260501;-9.52;0.49;-1.10;-1.40;-0.30;-36.00
260605;-9.60;-0.10;-1.10;-1.31;-0.27;-36.19
260710;-9.69;-0.78;-1.17;-1.40;-0.29;-36.51
260814;-9.67;-1.38;-1.09;-1.44;-0.29;-36.37
260919;-9.44;-2.06;-1.25;-1.32;-0.37;-36.08
261023;-9.44;-2.68;-0.15;-1.97;-1.97;-1.97
261128;-9.04;-3.22;-1.03;-1.37;-0.47;-36.38
261232;-8.89;-3.85;-1.02;-1.27;-0.37;-36.12
261337;-8.41;-4.38;-1.08;-1.24;-0.24;-36.28
261441;-8.32;-4.88;-1.07;-1.44;-0.44;-36.28
261545;-7.94;-5.42;-1.08;-1.20;-0.25;-36.32
261651;-7.57;-5.97;-0.96;-1.32;-0.40;-36.29
261755;-7.05;-6.39;-1.03;-1.30;-0.37;-36.07
261860;-6.65;-6.88;-1.08;-1.32;-0.53;-36.35
261964;-6.24;-7.27;-0.95;-1.34;-0.34;-36.16
262069;-5.72;-7.65;-1.04;-1.22;-0.55;-36.06
262173;-5.06;-8.04;-0.85;-1.30;-0.22;-36.03
262278;-4.57;-8.35;-0.95;-1.47;-0.37;-36.35
262382;-4.14;-8.64;-0.90;-1.45;-0.43;-36.38
262487;-3.47;-8.91;-0.91;-1.29;-0.38;-36.06
262591;-2.92;-9.17;-0.84;-1.28;-0.33;-35.98
262695;-2.43;-9.27;-0.85;-1.28;-0.40;-36.15
262801;-1.80;-9.42;-0.91;-1.25;-0.43;-36.25
262905;-1.21;-9.55;-0.90;-1.22;-0.21;-36.10
263010;-0.51;-9.55;-0.82;-1.34;-0.45;-36.18
263114;0.11;-9.63;-0.80;-1.52;-0.53;-36.39
263219;0.74;-9.64;-0.93;-1.54;-0.57;-36.11
263323;1.28;-9.49;-0.72;-1.42;-0.39;-36.22
263428;1.99;-9.38;-0.75;-1.37;-0.40;-36.22
263532;2.65;-9.24;-0.74;-1.37;-0.31;-36.33
263636;3.28;-9.09;-0.76;-1.30;-0.49;-36.29
263741;3.85;-8.85;-0.83;-1.42;-0.40;-36.22
263845;4.40;-8.55;-0.64;-1.34;-0.37;-36.40
263951;5.03;-8.33;-0.61;-1.47;-0.43;-36.28
264055;5.63;-8.05;-0.71;-1.40;-0.25;-36.11
264160;6.09;-7.61;-0.75;-1.38;-0.50;-36.14
264264;6.49;-7.20;-0.65;-1.27;-0.47;-36.33
264369;6.88;-6.80;-0.62;-1.50;-0.51;-36.09
264473;7.51;-6.41;-0.67;-1.28;-0.43;-36.09
264578;7.82;-5.92;-0.70;-1.27;-0.56;-36.45
264682;8.26;-5.34;-0.63;-1.37;-0.20;-36.22
264786;8.61;-4.92;-0.64;-1.38;-0.37;-36.22
264891;8.73;-4.32;-0.64;-1.46;-0.28;-36.02
264995;9.03;-3.69;-0.62;-1.31;-0.41;-36.29
265100;9.33;-3.19;-0.64;-1.32;-0.36;-36.29
265205;9.78;-2.59;-0.63;-1.31;-0.25;-35.85
265310;9.48;-1.95;-0.69;-1.41;-0.33;-36.16
265414;9.90;-1.39;-0.79;-1.26;-0.28;-36.21
265519;9.71;-0.71;-0.68;-1.27;-0.10;-36.16
265623;10.11;-0.10;-0.66;-1.38;-0.33;-36.15
265728;9.79;0.52;-0.66;-1.32;-0.24;-36.10
265832;10.01;1.13;-0.70;-1.30;-0.51;-36.18
265936;9.90;1.80;-0.72;-1.39;-0.53;-36.16
266041;9.88;2.32;-0.71;-1.39;-0.47;-35.95
266145;9.59;2.98;-0.54;-1.37;-0.34;-36.22
266251;9.28;3.59;-0.75;-1.32;-0.47;-36.37
266355;9.19;4.17;-0.68;-1.26;-0.45;-36.12
266460;8.91;4.75;-0.79;-1.42;-0.32;-36.01
266564;8.52;5.31;-0.67;-1.44;-0.32;-36.32
266669;8.24;5.80;-0.78;-1.33;-0.36;-36.45
266773;7.58;6.29;-0.79;-1.34;-0.27;-36.24
266877;7.50;6.81;-0.82;-1.33;-0.36;-36.11
266982;6.97;7.21;-0.80;-1.43;-0.26;-36.48
267086;6.54;7.72;-0.69;-1.39;-0.27;-36.39
267191;6.01;8.04;-0.86;-1.42;-0.25;-36.15
267295;5.40;8.46;-0.84;-1.37;-0.47;-36.18
267400;5.02;8.74;-0.82;-1.41;-0.24;-36.25
267505;4.60;9.04;-0.91;-1.40;-0.21;-35.99
267610;3.98;9.29;-0.87;-1.16;-0.24;-36.10
267714;3.33;9.50;-0.91;-1.31;-0.15;-36.22
267819;2.70;9.68;-0.91;-1.27;-0.41;-36.13
267923;2.26;9.78;-0.95;-1.42;-0.48;-36.15
268027;1.44;9.91;-0.93;-1.39;-0.28;-36.07
268132;0.87;10.01;-0.99;-1.43;-0.42;-36.19
268236;0.26;9.96;-0.91;-1.37;-0.37;-35.99
268341;-0.42;9.98;-0.98;-1.30;-0.33;-35.94
268445;-1.06;9.94;-1.07;-1.24;-0.34;-36.03
268550;-1.59;9.86;-1.04;-1.28;-0.45;-36.16
268654;-2.43;9.75;-0.94;-1.26;-0.21;-36.07
268760;-3.04;9.58;-1.07;-1.43;-0.18;-36.13
268864;-3.36;9.32;-1.13;-1.32;-0.26;-36.30
268968;-3.99;9.13;-1.12;-1.34;-0.28;-36.12
269073;-4.56;8.79;-1.06;-1.24;-0.31;-36.09
269177;-5.26;8.54;-1.14;-1.40;-0.17;-35.98
269282;-5.57;8.16;-1.05;-1.38;-0.39;-35.86
269386;-6.36;7.81;-1.09;-1.34;-0.45;-36.41
269491;-6.75;7.37;-1.17;-1.31;-0.31;-36.06
269595;-7.11;6.89;-1.13;-1.29;-0.50;-36.06
269700;-7.52;6.48;-1.14;-1.24;-0.25;-36.31
269805;-7.85;5.90;-1.17;-1.27;-0.47;-36.29
269910;-8.36;5.44;-1.16;-1.21;-0.40;-36.27
270014;-8.49;4.85;-1.04;-1.17;-0.31;-36.23
270118;-8.82;4.34;-1.22;-1.23;-0.50;-36.25
270223;-9.08;3.79;-1.18;-1.43;-0.59;-36.19
270327;-9.32;3.13;-1.09;-1.34;-0.17;-36.18
270432;-9.41;2.55;-1.07;-1.31;-0.24;-36.34
270536;-9.50;1.93;-1.11;-1.27;-0.21;-36.29
270641;-9.59;1.24;-1.11;-1.27;-0.14;-36.08
270745;-9.76;0.63;-1.20;-1.34;-0.52;-36.00
270850;-9.55;0.06;-1.13;-1.22;-0.49;-36.27
270955;-9.78;-0.53;-1.11;-1.19;-0.31;-36.27
271059;-9.78;-1.18;-1.17;-1.53;-0.34;-36.13
271164;-9.50;-1.84;-1.07;-1.19;-0.27;-35.93
271268;-9.33;-2.42;-0.96;-1.37;-0.42;-36.21
271373;-9.27;-2.99;-1.02;-1.25;-0.31;-36.22
271477;-8.77;-3.61;-1.11;-1.25;-0.42;-36.09
271582;-8.53;-4.15;-1.00;-1.29;-0.33;-36.32
271686;-8.45;-4.75;-1.08;-1.26;-0.26;-36.38
271791;-8.21;-5.23;-1.12;-1.27;-0.60;-36.22
271895;-7.97;-5.74;-0.96;-1.34;-0.50;-36.06
272001;-7.54;-6.24;-1.16;-1.24;-0.54;-36.32
272105;-6.79;-6.72;-0.96;-1.34;-0.34;-36.25
272209;-6.56;-7.12;-1.07;-1.19;-0.48;-36.22
272314;-5.83;-7.51;-0.94;-1.34;-0.39;-36.17
272418;-5.34;-7.92;-0.99;-1.33;-0.34;-36.33
272523;-4.91;-8.28;-0.94;-1.34;-0.42;-36.39
272627;-4.56;-8.57;-0.99;-1.35;-0.27;-36.22
272732;-3.80;-8.81;-0.88;-1.37;-0.47;-36.13
272836;-3.17;-9.04;-0.93;-1.15;-0.40;-36.27
272941;-2.67;-9.22;-0.87;-1.53;-0.50;-36.26
273046;-2.05;-9.38;-0.90;-1.37;-0.31;-36.00
273150;-1.32;-9.50;-0.89;-1.48;-0.23;-36.37
273255;-0.75;-9.60;-0.80;-1.38;-0.37;-36.48
273359;-0.04;-9.58;-0.85;-1.54;-0.31;-36.29
273464;0.52;-9.57;-0.81;-1.29;-0.37;-36.28
273568;1.22;-9.51;-0.71;-1.27;-0.27;-36.23
273673;1.81;-9.45;-0.74;-1.39;-0.35;-36.42
273777;2.48;-9.30;-0.76;-1.24;-0.50;-36.32
273882;3.12;-9.12;-0.75;-1.40;-0.44;-36.51
273986;3.63;-8.93;-0.75;-1.29;-0.36;-36.42
274091;4.20;-8.75;-0.70;-1.48;-0.24;-36.09
274196;4.89;-8.41;-0.71;-1.34;-0.28;-36.13
274300;5.27;-8.14;-0.76;-1.32;-0.41;-36.11
274405;5.75;-7.75;-0.80;-1.23;-0.36;-36.20
274509;6.42;-7.36;-0.57;-1.52;-0.36;-36.16
274614;6.66;-6.93;-0.68;-1.34;-0.25;-36.17
274718;7.39;-6.56;-0.65;-1.33;-0.42;-36.38
274823;7.61;-6.06;-0.64;-1.46;-0.43;-36.35
274927;8.28;-5.61;-0.59;-1.30;-0.43;-36.34
275032;8.30;-4.99;-0.63;-1.33;-0.48;-36.14
275136;8.69;-4.54;-0.68;-1.30;-0.42;-36.39
275240;8.93;-3.96;-0.67;-1.44;-0.46;-36.40
275346;9.43;-3.43;-0.68;-1.16;-0.47;-36.15
275450;9.54;-2.80;-0.63;-1.24;-0.59;-36.22
