TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
191012;-0.08;0.18;9.10;-2.08;0.05;-1.06
191117;-0.06;0.21;9.08;-2.14;-0.10;-1.10
191221;-0.13;0.23;9.07;-2.11;0.05;-1.08
191326;-0.06;0.23;9.14;-2.24;0.04;-1.14
191430;-0.10;0.23;9.08;-2.24;0.12;-1.15
191535;-0.09;0.13;9.04;-2.14;0.01;-1.11
191639;-0.08;0.17;9.06;-2.21;-0.02;-1.13
191744;-0.09;0.23;9.05;-2.24;0.18;-1.11
191848;-0.06;0.23;9.11;-2.11;0.05;-1.14
191952;-0.05;0.21;9.20;-2.17;-0.18;-1.01
192057;-0.09;0.22;9.10;-2.24;-0.09;-1.12
192161;-0.11;0.24;9.09;-2.14;0.08;-1.06
192266;-0.10;0.22;9.15;-2.30;-0.01;-1.08
192370;-0.05;0.20;9.03;-2.24;0.01;-1.14
192475;-0.05;0.15;9.07;-2.17;0.10;-1.21
192579;-0.08;0.23;9.09;-2.11;0.03;-1.17
192684;-0.09;0.26;8.96;-2.17;-0.02;-1.21
192788;-0.07;0.19;9.07;-2.21;0.02;-1.12
192892;-0.09;0.23;9.09;-2.14;0.13;-1.15
192997;-0.13;0.19;9.11;-2.30;0.09;-1.13
193101;-0.04;0.23;9.05;-2.11;0.19;-1.17
193206;-0.09;0.25;9.03;-2.25;-0.09;-1.11
193310;-0.04;0.18;9.15;-2.27;0.05;-1.23
193415;-0.12;0.19;9.03;-2.15;-0.07;-1.20
193519;-0.05;0.20;9.02;-2.12;-0.08;-1.06
193624;-0.09;0.23;9.08;-2.23;0.09;-1.14
193728;-0.08;0.21;9.13;-2.20;-0.11;-1.11
193832;-0.08;0.21;9.08;-2.13;0.05;-1.13
193937;-0.11;0.16;9.09;-2.17;0.10;-1.06
194041;-0.09;0.16;9.10;-2.24;-0.07;-1.10
194146;-0.14;0.23;9.10;-2.07;0.02;-1.20
194250;-0.09;0.23;9.09;-2.24;0.08;-1.11
194355;-0.02;0.25;9.12;-2.28;0.11;-1.13
194459;-0.06;0.27;8.97;-2.24;-0.06;-1.14
194564;-0.08;0.19;9.03;-2.13;-0.01;-1.06
194668;0.01;0.19;9.11;-2.08;-0.02;-1.03
194772;-0.12;0.23;9.16;-2.09;0.11;-1.02
194877;-0.07;0.35;9.06;-2.09;0.01;-1.11
194981;-0.04;0.64;9.02;-2.17;0.15;-1.01
195086;0.06;0.72;9.14;-2.27;0.13;-1.15
195190;0.02;0.65;8.56;-2.37;0.50;-1.16
195295;0.04;0.54;8.85;-2.09;-0.28;-1.16
195399;-0.45;0.34;9.46;-2.14;-0.01;-0.98
195504;0.08;0.56;9.12;-2.08;-0.57;-1.20
195608;-0.17;0.12;8.93;-2.34;-0.26;-0.91
195713;-0.22;0.12;9.18;-2.20;0.49;-0.87
195817;-0.59;0.11;9.75;-2.24;0.56;-1.06
195921;-0.09;0.03;9.44;-1.73;-0.27;-1.30
196026;0.25;0.07;9.08;-2.01;-0.49;-1.26
196130;-0.02;0.25;9.27;-2.18;0.15;-1.40
196235;-0.30;0.26;8.88;-2.05;0.52;-1.11
196339;-0.22;0.23;9.52;-2.08;-0.21;-1.12
196444;0.42;0.24;9.35;-1.89;-0.11;-1.34
196548;0.02;0.33;8.30;-2.31;-1.05;-0.98
196653;0.22;0.11;8.94;-2.15;0.50;-0.79
196757;-0.06;0.24;9.04;-2.31;1.43;-1.03
196861;-0.15;0.16;9.12;-2.37;-0.04;-1.06
196966;-0.23;0.09;9.46;-1.96;1.38;-1.31
197070;-0.15;0.18;8.68;-2.53;0.82;-0.90
197175;-0.16;0.27;8.96;-2.40;0.05;-0.98
197279;-0.57;-0.06;9.85;-1.90;-0.72;-1.05
197384;-0.01;0.25;9.03;-2.20;-0.18;-1.18
197488;-0.56;0.36;9.09;-2.00;0.41;-1.24
197593;0.08;0.29;9.37;-1.93;-1.11;-1.34
197697;0.17;0.32;8.80;-2.38;-0.05;-0.99
197801;-0.29;0.12;9.19;-2.88;1.51;-0.94
197906;-0.18;0.01;9.21;-2.30;0.68;-0.90
198010;-0.32;0.03;8.82;-3.17;3.90;-1.14
198115;-0.13;0.17;8.87;-2.11;-1.17;-1.01
198219;-0.06;0.22;9.41;-2.02;-0.53;-1.22
198324;0.25;-0.03;9.20;-1.87;-0.49;-1.26
198428;0.26;-0.01;8.86;-2.35;0.66;-1.21
198533;-0.41;-0.03;9.08;-2.25;0.51;-1.05
198637;0.18;-0.08;9.19;-1.93;-0.83;-1.10
198742;-0.29;-0.09;9.17;-2.21;-0.18;-1.17
198846;-0.14;-0.13;9.24;-2.14;0.50;-1.05
198950;0.03;-0.13;9.13;-2.04;-0.34;-1.17
199055;-0.06;-0.34;9.09;-2.13;-0.22;-1.14
199159;-0.01;0.19;9.04;-2.17;-0.06;-1.20
199264;-0.06;0.26;9.09;-2.25;0.02;-1.08
199368;-0.04;0.21;9.10;-2.14;0.09;-1.12
199473;-0.08;0.23;9.01;-2.27;0.08;-1.15
199577;-0.03;0.21;9.00;-2.23;-0.01;-1.06
199682;-0.12;0.17;9.08;-2.21;0.02;-1.26
199786;-0.10;0.13;9.09;-2.22;0.05;-1.04
199890;-0.10;0.14;9.06;-2.11;0.14;-1.22
199995;-0.09;0.24;9.10;-1.98;0.14;-1.14
200099;-0.09;0.18;9.10;-2.10;0.06;-1.11
200204;-0.02;0.22;9.09;-2.10;0.06;-1.17
200308;-0.09;0.21;9.08;-2.16;0.03;-1.13
200413;-0.12;0.22;9.12;-2.13;-0.02;-1.21
200517;-0.07;0.19;9.09;-2.28;-0.05;-1.05
200622;-0.09;0.20;9.07;-2.27;0.03;-1.05
200726;-0.05;0.26;9.13;-2.24;-0.04;-1.13
200830;-0.07;0.19;9.09;-2.23;0.07;-1.21
200935;-0.09;0.12;9.00;-2.23;-0.09;-1.01
201039;-0.04;0.18;9.08;-2.14;-0.04;-1.05
201144;-0.09;0.15;9.11;-2.25;0.08;-1.18
201248;-0.07;0.20;9.17;-2.25;0.05;-1.11
201353;-0.07;0.16;9.02;-2.19;-0.09;-1.11
201457;-0.02;0.17;9.06;-2.21;0.11;-0.98
201562;-0.09;0.20;9.02;-2.25;0.04;-1.00
201666;-0.04;0.15;9.04;-2.05;0.08;-1.11
201771;-0.05;0.12;9.04;-2.24;0.10;-1.11
201875;-0.03;0.25;9.06;-2.25;-0.10;-1.03
201979;-0.07;0.18;9.15;-2.18;0.05;-1.10
202084;-0.10;0.22;9.11;-2.15;-0.16;-1.09
202188;-0.10;0.16;9.07;-2.10;0.02;-1.02
202293;-0.11;0.20;9.03;-2.23;0.08;-1.12
202397;-0.06;0.15;9.11;-2.21;-0.05;-1.17
202502;-0.04;0.22;9.07;-2.16;0.05;-1.16
202606;-0.06;0.15;9.08;-2.09;0.04;-1.14
202711;-0.12;0.17;9.12;-2.30;0.08;-1.14
202815;-0.05;0.17;9.07;-2.25;0.11;-1.03
202919;-0.04;0.19;9.14;-2.11;-0.05;-1.13
203024;-0.02;0.22;9.09;-2.11;0.00;-1.09
203128;-0.04;0.25;9.14;-2.02;0.04;-1.11
203233;-0.06;0.23;9.06;-2.26;-0.06;-1.19
203337;-0.05;0.18;9.02;-2.29;-0.12;-1.20
203443;-0.09;0.24;9.14;-2.02;-0.16;-1.03
203547;-0.08;0.18;9.00;-2.24;0.04;-1.04
203652;-0.09;0.26;9.10;-2.32;-0.03;-1.19
203756;-0.13;0.17;9.11;-2.20;0.00;-1.11
203860;-0.12;0.19;9.10;-2.14;0.14;-1.14
203965;-0.05;0.17;9.09;-2.05;0.08;-1.18
204069;-0.03;0.20;9.03;-2.14;0.08;-1.01
204174;-0.09;0.16;9.19;-2.11;-0.01;-1.13
204278;-0.03;0.20;9.13;-2.19;-0.02;-1.12
204383;-0.07;0.21;9.09;-2.20;-0.10;-1.04
204487;-0.05;0.14;9.07;-2.08;0.11;-1.08
204592;-0.06;0.19;9.07;-2.14;-0.10;-1.22
204696;-0.08;0.21;9.06;-2.17;0.05;-1.14
204801;-0.02;0.16;9.10;-2.02;-0.03;-1.11
204905;-0.07;0.13;9.02;-2.01;-0.03;-1.09
205009;-0.07;0.17;9.07;-2.10;-0.18;-1.25
205114;-0.02;0.19;9.10;-2.27;0.01;-1.10
205218;-0.07;0.21;9.11;-2.12;0.03;-1.21
205323;-0.01;0.20;9.06;-2.13;0.11;-1.14
205427;-0.03;0.27;9.19;-2.18;-0.03;-1.17
205532;-0.09;0.22;9.13;-2.21;0.06;-1.08
205636;-0.09;0.20;9.08;-2.11;0.01;-1.16
205741;-0.08;0.16;9.08;-2.28;0.08;-1.17
205845;-0.04;0.21;9.09;-2.19;-0.06;-1.11
205949;-0.15;0.17;9.14;-2.25;-0.22;-1.06
206054;-0.13;0.23;9.07;-2.08;0.14;-1.11
206158;-0.03;0.23;9.08;-2.30;0.02;-1.08
206263;-0.03;0.23;9.08;-2.10;0.19;-1.12
206367;-0.07;0.18;9.15;-2.14;-0.08;-1.10
206472;-0.06;0.22;9.09;-2.24;-0.03;-1.21
206576;-0.11;0.24;9.13;-2.16;-0.03;-1.12
206681;-0.07;0.16;9.00;-2.11;0.07;-1.12
206785;-0.08;0.17;8.98;-2.08;-0.04;-1.22
206889;-0.01;0.18;9.10;-2.08;0.12;-1.05
206994;-0.09;0.12;9.08;-2.09;0.18;-1.14
207098;-0.08;0.16;9.22;-2.32;-0.02;-1.04
207203;-0.12;0.13;9.03;-2.11;0.21;-1.19
207307;-0.06;0.12;9.12;-2.22;-0.10;-1.07
207412;-0.07;-0.13;9.14;-2.15;-0.17;-1.14
207516;-0.05;-0.15;9.10;-2.28;-0.20;-1.22
207621;0.12;-0.23;9.14;-2.12;-0.20;-1.08
207725;0.15;-0.03;9.02;-2.09;-0.78;-1.25
207830;0.03;0.08;9.15;-2.09;-0.28;-1.02
207934;-0.39;-0.17;9.36;-2.12;-0.30;-1.14
208038;0.01;0.21;9.24;-2.37;0.83;-1.39
208143;0.26;0.12;8.83;-2.30;-0.31;-1.18
208247;-0.20;0.05;9.90;-1.89;-1.38;-1.34
208352;-0.22;0.11;9.35;-2.14;-1.80;-1.21
208456;0.15;0.37;9.21;-2.19;-0.35;-1.37
208561;-0.69;-0.00;9.40;-2.17;-1.20;-0.82
208665;-0.49;-0.28;9.44;-2.04;1.63;-0.92
208770;-0.81;-0.17;9.80;-2.00;0.80;-0.98
208874;-0.18;0.29;8.72;-2.27;0.62;-1.09
208978;0.00;0.22;9.43;-2.03;-0.41;-1.21
209083;-0.22;0.21;9.00;-2.24;0.82;-1.30
209187;-0.45;0.03;9.38;-2.13;-0.27;-1.01
209292;-0.04;0.14;9.33;-2.37;0.20;-1.10
209396;0.24;0.16;8.80;-2.01;0.40;-1.03
209501;-0.06;0.21;9.09;-1.88;-0.92;-1.18
209605;-0.01;0.24;8.89;-2.34;0.72;-1.14
209710;0.37;0.24;8.37;-2.16;0.65;-1.09
209814;0.12;0.41;8.91;-2.49;0.67;-1.18
209918;-0.47;0.02;9.49;-2.08;-0.20;-1.05
210023;0.34;0.40;8.32;-2.37;0.27;-1.17
210127;0.00;0.62;9.11;-1.93;-0.98;-1.21
210232;-0.29;0.16;9.39;-2.08;0.06;-0.87
210336;-0.23;0.16;8.86;-2.39;0.66;-1.01
210441;-0.17;0.32;9.40;-2.10;0.04;-1.14
210545;-0.35;0.15;9.02;-2.45;0.50;-0.95
210650;-0.17;0.15;9.01;-2.33;1.20;-1.08
210754;-0.05;0.14;9.34;-1.96;-0.57;-1.23
210859;0.02;0.42;8.99;-2.27;-0.03;-1.14
210963;-0.33;0.03;9.02;-2.20;0.25;-1.05
211067;0.43;0.51;9.09;-2.24;0.35;-1.01
211172;-0.35;0.31;9.34;-2.15;-0.11;-1.08
211276;-0.04;0.40;9.25;-2.12;0.43;-1.23
211381;-0.17;0.48;9.13;-2.07;0.13;-1.13
211485;-0.11;0.47;8.98;-2.27;0.11;-1.17
211590;-0.09;0.30;9.31;-2.18;0.00;-1.02
211694;-0.13;0.63;8.96;-2.15;0.04;-1.12
211799;-0.10;0.68;9.14;-2.08;0.01;-1.17
211903;-0.11;0.20;9.10;-2.19;-0.14;-1.12
212007;-0.10;0.18;9.13;-1.95;-0.02;-1.01
212112;-0.09;0.20;9.04;-2.14;-0.10;-1.27
212216;-0.05;0.23;9.10;-2.14;-0.08;-1.14
212321;-0.09;0.24;9.12;-2.26;0.11;-1.02
212425;-0.12;0.19;9.14;-2.00;0.04;-1.15
212530;-0.12;0.17;9.05;-2.13;-0.01;-1.17
212634;-0.01;0.19;9.13;-2.19;0.08;-1.15
212739;-0.09;0.24;9.13;-2.05;-0.05;-1.14
212843;-0.09;0.20;9.04;-2.14;0.18;-1.22
212947;-0.08;0.20;9.12;-2.15;0.10;-1.18
213052;-0.03;0.21;9.07;-2.23;0.03;-1.17
213156;-0.07;0.18;9.07;-2.17;0.08;-1.08
213261;-0.09;0.14;9.11;-2.23;-0.02;-1.07
213365;-0.12;0.21;9.19;-2.17;0.00;-1.05
213470;-0.07;0.21;9.15;-2.08;0.03;-1.04
213574;-0.07;0.16;9.01;-2.16;0.14;-1.06
213679;-0.10;0.16;9.02;-2.15;0.02;-1.21
213783;-0.01;0.20;9.07;-2.37;0.00;-1.10
213888;-0.06;0.18;9.08;-2.20;-0.01;-1.06
213992;0.01;0.19;9.14;-2.27;-0.10;-1.08
214096;-0.07;0.20;9.08;-2.25;0.14;-1.17
214201;-0.04;0.23;9.16;-2.28;-0.05;-0.95
214305;-0.17;0.20;8.99;-2.24;0.05;-1.16
214410;-0.11;0.24;9.10;-2.11;0.05;-1.21
214514;-0.08;0.19;9.14;-2.19;0.14;-1.11
214619;-0.08;0.21;9.08;-2.32;-0.15;-1.03
214723;-0.06;0.22;9.12;-2.23;-0.02;-1.03
214828;-0.06;0.14;9.12;-2.17;0.08;-0.99
214932;-0.13;0.22;9.09;-2.28;0.05;-1.04
215036;-0.08;0.24;9.05;-2.09;0.08;-1.07
215141;-0.11;0.18;9.04;-2.25;0.03;-1.01
215245;-0.06;0.19;9.11;-2.08;0.04;-0.98
215350;-0.09;0.23;9.00;-2.17;0.09;-1.12
215454;-0.06;0.21;8.98;-2.30;0.08;-0.98
215559;-0.09;0.22;9.13;-2.17;0.05;-1.03
215663;-0.05;0.20;9.03;-2.14;-0.06;-1.08
215768;-0.13;0.18;9.14;-2.13;0.07;-1.10
215872;-0.04;0.16;9.04;-2.23;-0.05;-1.22
215977;-0.06;0.15;9.13;-2.17;-0.01;-1.17
216082;-0.07;0.19;9.13;-2.23;0.04;-1.00
216186;-0.08;0.15;9.13;-2.30;-0.07;-1.14
216291;-0.11;0.18;9.12;-2.10;-0.18;-1.09
216395;-0.06;0.19;9.06;-2.08;0.08;-1.10
216500;-0.11;0.04;9.07;-2.34;0.13;-1.01
216604;-0.08;-0.05;9.13;-2.09;0.08;-1.14
216709;-0.09;-0.08;9.00;-2.13;-0.18;-1.14
216813;-0.07;-0.14;9.18;-2.19;0.22;-1.11
216918;-0.23;-0.20;9.25;-2.05;-0.15;-1.05
217022;-0.09;-0.26;9.51;-1.98;0.13;-1.14
217126;0.00;0.07;9.03;-2.12;-0.37;-1.23
217231;-0.22;-0.08;9.33;-2.05;0.03;-1.04
217335;-0.05;0.14;9.01;-1.92;0.56;-1.08
217440;-0.04;0.10;8.92;-2.30;0.40;-1.01
217544;0.08;0.16;8.51;-2.47;0.59;-1.05
217649;-0.61;-0.23;10.44;-1.78;-0.40;-1.12
217753;-0.29;0.13;9.20;-2.12;0.58;-1.10
217858;-0.14;0.10;9.02;-2.28;0.16;-1.04
217962;0.12;0.36;9.39;-1.95;-0.86;-1.16
218066;-0.17;-0.00;9.19;-2.10;-0.85;-1.22
218171;0.29;0.25;9.62;-1.66;-2.51;-1.23
218275;-0.57;0.13;9.95;-2.16;0.08;-1.07
218380;-0.32;0.06;9.01;-2.43;0.89;-0.89
218484;-0.32;0.15;8.95;-2.14;0.16;-1.01
218589;0.17;0.36;8.87;-1.56;-1.13;-1.00
218693;-0.18;0.16;9.06;-2.40;0.89;-1.15
218798;0.06;0.36;9.04;-2.30;-0.03;-1.21
218902;-0.43;0.24;9.25;-2.18;-0.19;-0.90
219006;0.32;0.17;9.19;-1.95;-0.89;-0.98
219111;-0.14;0.03;9.13;-2.17;0.07;-1.08
219215;0.18;0.17;8.83;-2.21;0.29;-1.14
219320;-0.06;0.44;8.60;-2.57;0.67;-0.82
219424;-0.32;0.22;9.30;-2.01;0.33;-1.17
219529;0.09;0.16;9.49;-1.91;-0.66;-0.98
219633;-0.09;0.10;9.35;-1.91;0.24;-1.19
219738;0.13;0.26;9.05;-2.31;0.50;-1.03
219842;0.25;0.29;8.95;-2.41;1.14;-1.07
219947;0.16;0.38;8.77;-2.16;0.31;-1.27
220051;-0.06;0.37;9.16;-2.40;-1.93;-0.85
220155;-0.12;0.27;9.59;-1.95;-1.43;-1.29
220260;-0.10;0.04;8.82;-2.39;1.04;-1.01
220364;0.29;0.09;8.82;-1.95;-1.40;-1.29
220469;0.34;0.16;8.52;-2.19;0.63;-1.07
220573;-0.52;0.37;9.29;-2.36;1.05;-1.08
220678;0.04;0.67;8.43;-2.43;0.21;-1.10
220782;-0.25;0.64;9.50;-2.15;0.37;-1.09
220887;0.03;0.63;8.97;-2.07;-0.80;-1.05
220991;-0.13;0.70;9.14;-2.14;0.03;-1.21
221095;-0.15;0.56;9.13;-2.27;0.24;-1.03
221200;-0.09;0.09;9.08;-2.08;0.08;-1.09
221304;-0.06;0.22;9.08;-2.25;-0.02;-1.26
221409;-0.07;0.20;9.17;-2.11;-0.04;-1.16
221513;-0.05;0.17;9.09;-2.23;-0.08;-1.08
221618;-0.09;0.15;9.03;-2.20;0.12;-1.06
221722;-0.04;0.21;9.06;-2.36;0.08;-1.04
221827;-0.10;0.20;9.03;-2.24;0.05;-0.97
221931;-0.11;0.17;9.01;-2.24;0.03;-1.27
222035;-0.06;0.20;9.15;-2.12;-0.02;-1.02
222140;-0.05;0.19;9.10;-2.15;-0.10;-1.14
222244;-0.04;0.17;9.04;-2.11;-0.05;-1.29
222349;-0.06;0.17;9.15;-2.37;-0.16;-1.04
222453;-0.06;0.17;9.15;-2.33;0.03;-1.09
222558;-0.06;0.21;9.11;-2.14;-0.05;-1.23
222662;-0.07;0.17;9.11;-2.25;-0.03;-1.11
222767;-0.09;0.14;9.06;-2.18;0.14;-1.09
222871;-0.06;0.18;9.10;-2.12;0.05;-1.01
222976;-0.06;0.20;9.16;-2.17;0.01;-1.14
223080;-0.04;0.16;9.09;-2.27;0.00;-1.11
223184;-0.02;0.25;9.09;-2.24;-0.02;-1.06
223289;-0.09;0.19;9.03;-2.22;-0.02;-1.05
223393;-0.06;0.21;9.21;-2.24;0.05;-1.20
223498;-0.08;0.16;9.15;-2.26;0.09;-1.11
223602;-0.06;0.21;9.14;-2.29;0.04;-1.13
223707;-0.14;0.20;9.09;-2.08;-0.04;-1.17
223811;-0.04;0.23;9.09;-2.35;-0.07;-1.19
223916;-0.04;0.18;9.19;-2.24;-0.02;-1.17
224020;-0.11;0.21;9.13;-2.32;0.12;-0.98
224124;-0.14;0.17;8.94;-2.30;-0.07;-1.11
224229;-0.06;0.18;9.10;-2.11;0.06;-1.06
224333;-0.04;0.15;9.00;-2.20;0.02;-0.98
224438;-0.10;0.28;9.13;-2.04;-0.09;-1.12
224542;-0.07;0.21;9.16;-2.20;0.02;-1.04
224647;-0.05;0.20;9.07;-2.24;0.00;-1.15
224751;-0.10;0.17;9.11;-2.16;-0.12;-1.13
224856;-0.06;0.22;9.16;-2.12;0.08;-1.11
224960;-0.06;0.20;9.10;-2.11;0.00;-1.19
225064;-0.05;0.20;9.09;-2.17;0.11;-1.16
225169;-0.08;0.20;9.09;-2.20;0.02;-1.11
225273;-0.06;0.21;9.05;-2.24;0.02;-1.24
225378;-0.13;0.23;9.09;-2.11;0.04;-1.01
225482;-0.05;0.21;9.15;-2.19;0.08;-1.11
225587;-0.06;0.19;9.06;-2.20;0.03;-1.14
225691;-0.06;0.18;9.10;-2.12;0.11;-1.09
225796;-0.07;0.21;9.04;-2.24;0.02;-1.21
225900;-0.06;0.21;9.06;-2.14;0.03;-1.16
226004;-0.15;0.17;9.11;-2.34;0.05;-1.23
226109;-0.10;0.15;9.02;-2.18;-0.11;-0.98
226213;-0.07;0.17;9.07;-2.14;0.02;-1.02
226318;-0.12;0.11;9.05;-2.24;0.03;-0.98
226422;-0.05;0.04;9.11;-2.12;-0.02;-1.10
226527;-0.10;-0.04;9.03;-2.20;-0.23;-1.24
226631;-0.07;-0.03;9.00;-2.17;0.11;-1.06
226736;-0.01;-0.06;9.16;-2.11;0.05;-1.18
226840;-0.11;0.00;8.93;-2.31;0.42;-0.95
226945;-0.10;-0.19;9.05;-2.24;0.05;-1.07
227049;-0.02;0.05;8.76;-2.17;0.57;-1.23
227153;-0.14;-0.19;9.37;-1.91;-0.14;-1.05
227258;-0.18;-0.05;8.91;-2.08;0.45;-0.94
227363;-0.01;0.17;9.20;-2.18;0.41;-1.14
227468;-0.27;0.19;9.14;-2.24;-0.29;-1.15
227572;0.25;0.45;8.68;-2.32;-0.92;-1.11
227677;0.21;0.29;8.68;-2.21;-0.50;-1.34
227781;0.10;0.10;9.09;-2.30;-0.03;-1.24
227886;0.13;0.32;8.53;-2.14;0.87;-1.05
227990;-0.58;-0.12;10.12;-2.08;0.03;-1.02
228094;0.19;0.02;9.44;-2.22;-1.24;-1.16
228199;-0.16;0.27;9.17;-2.24;-0.61;-1.10
228303;-0.31;0.07;9.69;-1.87;-1.88;-1.40
228408;0.01;0.38;8.53;-2.39;-0.33;-1.03
228512;-0.41;0.12;9.75;-2.11;-0.67;-1.20
228617;-0.09;0.08;8.82;-2.37;0.53;-1.01
228721;0.07;0.25;8.82;-2.62;0.81;-1.15
228826;0.17;0.45;9.19;-2.08;0.97;-1.28
228930;0.32;0.06;8.65;-2.24;-0.46;-1.05
229035;-0.08;0.26;8.71;-2.08;-0.44;-1.28
229139;0.17;0.14;9.01;-2.25;0.01;-1.01
229243;0.00;0.19;9.66;-2.15;-0.29;-1.22
229348;-0.07;0.39;8.92;-2.16;0.02;-1.17
229452;-0.27;0.62;9.24;-2.26;-0.11;-1.13
229557;0.17;0.38;8.83;-2.21;-0.14;-1.16
229661;-0.23;-0.08;10.23;-2.01;-1.11;-1.34
229766;-0.40;0.15;8.93;-2.40;-0.06;-1.04
229870;-0.14;-0.06;9.90;-1.98;0.01;-1.23
229975;0.32;0.42;9.22;-2.02;-0.77;-1.31
230079;0.13;0.57;9.15;-2.25;0.10;-1.04
230183;-0.03;0.38;9.16;-1.91;-0.23;-1.16
230288;-0.31;0.44;9.39;-1.92;-1.21;-1.11
230392;0.01;0.73;8.81;-2.33;0.42;-1.13
230497;0.05;0.56;9.09;-2.14;-0.19;-1.19
230601;-0.12;0.53;9.06;-2.46;0.24;-1.22
230706;-0.05;0.36;9.18;-2.08;0.05;-1.06
230810;-0.01;0.56;9.07;-2.15;-0.50;-1.24
230915;-0.12;0.41;9.13;-2.32;0.37;-1.10
231019;-0.08;0.16;9.02;-2.22;0.07;-0.94
231123;-0.01;0.18;9.13;-2.06;-0.02;-1.20
231228;-0.09;0.19;9.08;-2.16;-0.07;-1.00
231332;-0.07;0.21;9.15;-2.17;0.18;-1.15
231437;-0.07;0.21;9.06;-2.27;0.04;-1.17
231541;-0.09;0.15;9.07;-2.12;0.04;-1.11
231646;-0.13;0.17;9.16;-2.17;0.11;-1.09
231750;-0.04;0.17;9.13;-2.18;0.05;-1.22
231855;-0.10;0.21;9.02;-2.18;-0.03;-1.21
231959;-0.05;0.25;9.09;-2.09;-0.02;-1.07
232064;-0.12;0.19;9.09;-2.19;0.08;-1.15
232168;-0.04;0.20;9.09;-2.27;0.01;-1.10
232272;-0.08;0.23;9.07;-2.14;-0.06;-1.17
232377;-0.11;0.19;9.06;-2.30;-0.05;-1.14
232481;-0.11;0.21;9.13;-2.20;-0.06;-0.98
232586;-0.03;0.14;9.20;-2.15;0.05;-1.19
232690;-0.04;0.17;9.11;-2.17;-0.07;-1.11
232795;-0.11;0.19;9.01;-2.20;-0.05;-1.27
232899;-0.03;0.17;9.12;-2.19;0.04;-1.20
233004;-0.07;0.14;9.08;-2.16;0.01;-1.26
233108;-0.08;0.24;9.01;-2.24;-0.10;-1.06
233212;-0.05;0.20;8.99;-2.13;-0.03;-1.18
233317;-0.05;0.24;9.01;-2.14;0.21;-1.01
233421;-0.04;0.21;9.09;-2.25;0.14;-1.06
233526;-0.09;0.16;9.14;-2.09;0.04;-1.10
233630;-0.11;0.19;9.06;-2.16;0.29;-1.08
233735;-0.07;0.18;9.07;-2.27;0.02;-1.01
233839;-0.01;0.21;9.13;-2.24;0.02;-1.08
233944;-0.11;0.24;9.03;-2.22;0.00;-1.07
234048;-0.11;0.21;9.11;-2.27;0.08;-1.11
234152;-0.09;0.20;8.96;-2.14;0.11;-1.17
234257;-0.07;0.17;9.12;-2.30;0.00;-1.21
234361;-0.03;0.23;9.10;-2.27;-0.03;-1.15
234466;-0.07;0.22;9.04;-2.21;-0.01;-1.03
234570;-0.10;0.20;9.06;-2.24;0.03;-1.18
234675;-0.02;0.19;9.07;-2.10;0.04;-1.11
234779;-0.06;0.18;9.05;-2.23;0.02;-1.19
234884;-0.06;0.24;9.06;-2.15;-0.07;-1.03
234988;-0.07;0.19;9.08;-2.18;0.06;-1.13
235092;-0.05;0.19;9.12;-2.40;-0.10;-1.13
235197;-0.07;0.22;9.04;-2.22;-0.14;-1.24
235301;-0.09;0.24;9.06;-2.17;0.12;-1.30
235406;-0.08;0.22;9.13;-2.25;0.11;-1.16
235510;-0.11;0.20;9.08;-2.27;-0.02;-1.01
235616;-0.07;0.18;9.07;-2.18;0.13;-1.08
235720;-0.10;0.16;9.05;-2.18;-0.04;-1.18
235825;-0.05;0.17;9.06;-2.26;-0.09;-1.09
235929;-0.05;0.25;9.04;-2.22;-0.03;-1.16
236034;-0.12;0.16;9.03;-2.24;-0.01;-1.04
236138;-0.07;0.22;9.11;-2.27;-0.07;-1.12
236242;-0.04;0.21;9.15;-2.08;0.08;-1.09
236347;-0.09;0.18;9.08;-2.24;0.02;-1.20
236451;-0.05;0.17;9.12;-2.38;-0.02;-1.21
236556;-0.10;0.19;9.04;-2.08;-0.04;-1.11
236660;-0.07;0.23;9.06;-2.17;0.07;-1.24
236765;-0.09;0.14;9.02;-2.13;0.14;-1.23
236869;-0.07;0.17;9.19;-2.05;-0.11;-1.17
236974;-0.11;0.00;9.10;-2.33;0.07;-1.11
237078;0.01;-0.13;9.16;-2.24;0.00;-1.12
237182;-0.04;-0.14;9.07;-2.31;-0.34;-1.12
237287;-0.17;-0.27;9.26;-2.25;0.39;-1.08
237391;0.08;-0.05;9.11;-2.14;-0.32;-1.14
237496;0.00;0.04;9.34;-1.88;-0.47;-1.19
237600;-0.04;-0.04;8.86;-2.20;0.04;-1.24
237705;0.20;0.21;8.78;-2.11;-0.72;-1.12
237809;-0.05;-0.03;8.99;-2.08;0.50;-0.86
237914;-0.28;-0.09;8.87;-2.37;0.73;-0.73
238018;0.06;0.12;8.95;-2.17;0.38;-1.30
238123;0.09;0.29;8.72;-2.66;1.05;-0.97
238227;-0.16;0.13;9.16;-2.04;0.34;-1.08
238331;0.38;0.28;9.42;-2.04;-0.85;-1.17
238436;-0.59;-0.12;8.94;-2.31;0.34;-0.66
238540;0.00;0.35;9.34;-2.11;-1.24;-1.07
238645;0.50;0.40;9.12;-2.25;-0.87;-1.37
238749;0.57;0.39;8.75;-2.43;-0.96;-0.96
238854;-0.14;0.26;8.98;-1.98;-0.65;-1.25
