GPST;latitude(deg);longitude(deg);height(m);Q;ns;sdn(m);sde(m);sdu(m);sdne(m);sdeu(m);sdun(m);age(s);ratio
2019-04-15 08:37:28.000;53.543968909; 9.998912964; 49.1388;2;6;0.0603;0.0306;0.1097;-0.0171;0.0051;0.0556;13.00; 1.2
2019-04-15 08:37:29.000;53.543968799; 9.998912858; 49.0966;2;6;0.0606;0.0308;0.1102;-0.0166;0.0059;0.0558;14.00; 1.3
2019-04-15 08:37:30.000;53.543968243; 9.998913479; 48.8194;2;6;0.0560;0.0289;0.1030;-0.0188;0.0016;0.0514;0.00; 1.4
2019-04-15 08:37:31.000;53.543967818; 9.998913495; 48.6339;2;6;0.0554;0.0289;0.1020;-0.0186;0.0020;0.0506;1.00; 1.5
2019-04-15 08:37:32.000;53.543967265; 9.998913289; 48.4677;2;6;0.0550;0.0288;0.1012;-0.0185;0.0026;0.0498;2.00; 1.6
2019-04-15 08:37:33.000;53.543967137; 9.998913259; 48.3548;2;6;0.0547;0.0287;0.1006;-0.0182;0.0034;0.0492;3.00; 1.5
2019-04-15 08:37:34.000;53.543967125; 9.998913175; 48.2958;2;6;0.0545;0.0287;0.1001;-0.0180;0.0038;0.0487;4.00; 1.4
2019-04-15 08:37:35.000;53.543967206; 9.998913167; 48.2366;2;6;0.0543;0.0287;0.0998;-0.0178;0.0041;0.0484;5.00; 1.3
2019-04-15 08:37:36.000;53.543967253; 9.998913055; 48.1779;2;6;0.0543;0.0287;0.0997;-0.0175;0.0046;0.0482;6.00; 1.2
2019-04-15 08:37:37.000;53.543967450; 9.998913169; 48.1490;2;6;0.0543;0.0288;0.0996;-0.0172;0.0050;0.0480;7.00; 1.1
2019-04-15 08:37:38.000;53.543967648; 9.998913297; 48.1405;2;6;0.0544;0.0289;0.0997;-0.0169;0.0054;0.0480;8.00; 1.1
2019-04-15 08:37:39.000;53.543967661; 9.998913297; 48.1015;2;6;0.0545;0.0290;0.0999;-0.0165;0.0059;0.0480;9.00; 1.0
2019-04-15 08:37:40.000;53.543967660; 9.998913254; 48.0827;2;6;0.0547;0.0291;0.1002;-0.0161;0.0064;0.0481;10.00; 1.0
2019-04-15 08:37:41.000;53.543967660; 9.998913246; 48.0352;2;6;0.0550;0.0292;0.1006;-0.0157;0.0068;0.0483;11.00; 1.0
2019-04-15 08:37:42.000;53.543967462; 9.998913376; 48.0443;2;6;0.0553;0.0293;0.1010;-0.0152;0.0073;0.0485;12.00; 1.1
2019-04-15 08:37:43.000;53.543967404; 9.998913404; 48.0072;2;6;0.0556;0.0295;0.1016;-0.0147;0.0078;0.0488;13.00; 1.1
2019-04-15 08:37:44.000;53.543967496; 9.998913246; 48.0062;2;6;0.0560;0.0297;0.1022;-0.0141;0.0083;0.0492;14.00; 1.0
2019-04-15 08:37:45.000;53.543967113; 9.998913747; 47.8862;2;6;0.0511;0.0277;0.0946;-0.0168;0.0057;0.0444;0.00; 1.0
2019-04-15 08:37:46.000;53.543967186; 9.998913410; 47.6837;2;5;0.0508;0.0277;0.0958;-0.0164;0.0089;0.0444;1.00; 1.1
2019-04-15 08:37:47.000;53.543966950; 9.998913478; 47.5143;2;5;0.0507;0.0277;0.0957;-0.0163;0.0093;0.0443;2.00; 1.1
2019-04-15 08:37:48.000;53.543966883; 9.998913359; 47.4356;2;5;0.0508;0.0278;0.0958;-0.0162;0.0097;0.0442;3.00; 1.1
2019-04-15 08:37:49.000;53.543966823; 9.998913353; 47.3653;2;5;0.0509;0.0278;0.0960;-0.0161;0.0103;0.0441;4.00; 1.0
2019-04-15 08:37:50.000;53.543966756; 9.998913193; 47.2817;2;5;0.0510;0.0279;0.0963;-0.0160;0.0109;0.0441;5.00; 1.0
2019-04-15 08:37:51.000;53.543966627; 9.998913175; 47.2183;2;5;0.0512;0.0280;0.0968;-0.0158;0.0116;0.0441;6.00; 1.6
2019-04-15 08:37:52.000;53.543966510; 9.998913104; 47.1357;2;5;0.0514;0.0281;0.0973;-0.0157;0.0123;0.0441;7.00; 1.5
2019-04-15 08:37:53.000;53.543966481; 9.998912917; 47.0725;2;5;0.0517;0.0283;0.0980;-0.0155;0.0131;0.0441;8.00; 1.4
2019-04-15 08:37:54.000;53.543966506; 9.998912990; 47.0622;2;6;0.0521;0.0284;0.0988;-0.0153;0.0139;0.0442;9.00; 1.0
2019-04-15 08:37:55.000;53.543966470; 9.998912925; 47.0310;2;6;0.0523;0.0285;0.0988;-0.0147;0.0133;0.0449;10.00; 1.1
2019-04-15 08:37:56.000;53.543966398; 9.998913004; 46.9750;2;6;0.0526;0.0286;0.0992;-0.0142;0.0133;0.0453;11.00; 1.1
2019-04-15 08:37:57.000;53.543966346; 9.998912937; 46.9643;2;6;0.0531;0.0288;0.0999;-0.0137;0.0136;0.0457;12.00; 1.1
2019-04-15 08:37:58.000;53.543966261; 9.998912973; 46.9193;2;6;0.0535;0.0290;0.1007;-0.0132;0.0140;0.0461;13.00; 1.1
2019-04-15 08:37:59.000;53.543966296; 9.998912913; 46.8980;2;6;0.0540;0.0292;0.1015;-0.0127;0.0144;0.0465;14.00; 1.2
2019-04-15 08:38:00.000;53.543965939; 9.998913477; 46.8068;2;6;0.0492;0.0270;0.0930;-0.0151;0.0106;0.0430;0.00; 1.1
2019-04-15 08:38:01.000;53.543965735; 9.998913474; 46.6771;2;6;0.0491;0.0269;0.0928;-0.0150;0.0108;0.0429;1.00; 1.0
2019-04-15 08:38:02.000;53.543965646; 9.998913469; 46.5717;2;6;0.0491;0.0268;0.0926;-0.0149;0.0109;0.0429;2.00; 1.0
2019-04-15 08:38:03.000;53.543965454; 9.998913455; 46.4720;2;6;0.0491;0.0268;0.0926;-0.0147;0.0111;0.0429;3.00; 1.0
2019-04-15 08:38:04.000;53.543965342; 9.998913372; 46.3961;2;6;0.0492;0.0269;0.0927;-0.0145;0.0112;0.0429;4.00; 1.0
2019-04-15 08:38:05.000;53.543965245; 9.998913308; 46.3238;2;6;0.0493;0.0269;0.0929;-0.0143;0.0115;0.0430;5.00; 1.0
2019-04-15 08:38:06.000;53.543965333; 9.998913102; 46.2903;2;6;0.0495;0.0270;0.0932;-0.0141;0.0117;0.0431;6.00; 1.0
2019-04-15 08:38:07.000;53.543965277; 9.998913170; 46.2449;2;6;0.0497;0.0271;0.0936;-0.0138;0.0121;0.0433;7.00; 1.0
2019-04-15 08:38:08.000;53.543965451; 9.998913115; 46.1776;2;6;0.0500;0.0272;0.0941;-0.0135;0.0124;0.0435;8.00; 1.1
2019-04-15 08:38:09.000;53.543965233; 9.998912733; 46.1312;2;6;0.0503;0.0274;0.0946;-0.0132;0.0128;0.0437;9.00; 1.1
2019-04-15 08:38:10.000;53.543965446; 9.998912868; 46.1357;2;6;0.0507;0.0275;0.0953;-0.0128;0.0132;0.0440;10.00; 1.1
2019-04-15 08:38:11.000;53.543965255; 9.998912783; 46.1048;2;6;0.0511;0.0277;0.0960;-0.0124;0.0136;0.0443;11.00; 1.1
2019-04-15 08:38:12.000;53.543965236; 9.998913053; 46.1445;2;6;0.0519;0.0284;0.0991;-0.0131;0.0174;0.0433;12.00; 1.0
2019-04-15 08:38:13.000;53.543965224; 9.998913157; 46.1502;2;6;0.0524;0.0286;0.1003;-0.0128;0.0183;0.0434;13.00; 1.0
2019-04-15 08:38:14.000;53.543965278; 9.998913114; 46.1490;2;6;0.0527;0.0285;0.0995;-0.0112;0.0162;0.0451;14.00; 1.0
2019-04-15 08:38:15.000;53.543964870; 9.998913333; 45.9723;2;6;0.0477;0.0260;0.0902;-0.0138;0.0121;0.0417;0.00; 1.1
2019-04-15 08:38:16.000;53.543964709; 9.998913336; 45.8841;2;6;0.0476;0.0261;0.0898;-0.0135;0.0118;0.0417;1.00; 1.2
2019-04-15 08:38:17.000;53.543964520; 9.998913235; 45.7934;2;6;0.0475;0.0260;0.0896;-0.0134;0.0117;0.0417;2.00; 1.2
2019-04-15 08:38:18.000;53.543964507; 9.998913231; 45.7290;2;6;0.0476;0.0260;0.0895;-0.0132;0.0117;0.0417;3.00; 1.3
2019-04-15 08:38:19.000;53.543964505; 9.998913256; 45.6864;2;6;0.0476;0.0260;0.0896;-0.0129;0.0118;0.0418;4.00; 1.3
2019-04-15 08:38:20.000;53.543964409; 9.998913123; 45.6361;2;6;0.0478;0.0261;0.0898;-0.0127;0.0119;0.0420;5.00; 1.4
2019-04-15 08:38:21.000;53.543964457; 9.998913156; 45.6176;2;6;0.0480;0.0261;0.0900;-0.0124;0.0120;0.0422;6.00; 1.4
2019-04-15 08:38:22.000;53.543964429; 9.998913062; 45.5631;2;6;0.0482;0.0262;0.0903;-0.0121;0.0121;0.0424;7.00; 1.4
2019-04-15 08:38:23.000;53.543964416; 9.998913024; 45.5555;2;6;0.0484;0.0263;0.0908;-0.0117;0.0123;0.0427;8.00; 1.4
2019-04-15 08:38:24.000;53.543964429; 9.998912981; 45.5440;2;6;0.0488;0.0264;0.0912;-0.0113;0.0125;0.0430;9.00; 1.4
2019-04-15 08:38:25.000;53.543964481; 9.998912988; 45.5236;2;6;0.0491;0.0266;0.0918;-0.0108;0.0127;0.0434;10.00; 1.4
2019-04-15 08:38:26.000;53.543964445; 9.998912994; 45.5142;2;6;0.0495;0.0268;0.0925;-0.0102;0.0129;0.0438;11.00; 1.4
2019-04-15 08:38:27.000;53.543964445; 9.998913002; 45.5136;2;6;0.0500;0.0270;0.0932;-0.0096;0.0131;0.0442;12.00; 1.4
2019-04-15 08:38:28.000;53.543964387; 9.998913041; 45.4919;2;6;0.0505;0.0272;0.0940;-0.0088;0.0133;0.0447;13.00; 1.4
2019-04-15 08:38:29.000;53.543964476; 9.998913026; 45.4908;2;6;0.0510;0.0274;0.0949;-0.0080;0.0136;0.0453;14.00; 1.4
2019-04-15 08:38:30.000;53.543964006; 9.998913041; 45.3249;2;6;0.0461;0.0252;0.0868;-0.0122;0.0119;0.0407;0.00; 1.5
2019-04-15 08:38:31.000;53.543963889; 9.998913031; 45.2265;2;6;0.0461;0.0251;0.0865;-0.0120;0.0119;0.0406;1.00; 1.5
2019-04-15 08:38:32.000;53.543963772; 9.998912969; 45.1446;2;6;0.0461;0.0252;0.0863;-0.0119;0.0119;0.0406;2.00; 1.6
2019-04-15 08:38:33.000;53.543963792; 9.998912946; 45.1036;2;6;0.0461;0.0252;0.0863;-0.0117;0.0120;0.0406;3.00; 1.6
2019-04-15 08:38:34.000;53.543963636; 9.998912951; 45.0159;2;6;0.0462;0.0252;0.0864;-0.0114;0.0120;0.0407;4.00; 1.6
2019-04-15 08:38:35.000;53.543963659; 9.998912882; 45.0210;2;6;0.0463;0.0253;0.0865;-0.0113;0.0121;0.0408;5.00; 1.6
2019-04-15 08:38:36.000;53.543963669; 9.998912828; 44.9968;2;6;0.0465;0.0253;0.0868;-0.0109;0.0122;0.0410;6.00; 1.6
2019-04-15 08:38:37.000;53.543963762; 9.998912846; 44.9868;2;6;0.0468;0.0254;0.0872;-0.0106;0.0124;0.0412;7.00; 1.6
2019-04-15 08:38:38.000;53.543963651; 9.998912861; 44.9589;2;6;0.0471;0.0256;0.0876;-0.0102;0.0125;0.0415;8.00; 1.5
2019-04-15 08:38:39.000;53.543963676; 9.998912867; 44.9343;2;6;0.0474;0.0257;0.0882;-0.0097;0.0127;0.0419;9.00; 1.5
2019-04-15 08:38:40.000;53.543963720; 9.998912931; 44.9310;2;6;0.0478;0.0258;0.0888;-0.0092;0.0129;0.0423;10.00; 1.5
2019-04-15 08:38:41.000;53.543963608; 9.998912858; 44.9100;2;6;0.0482;0.0260;0.0895;-0.0085;0.0131;0.0427;11.00; 1.5
2019-04-15 08:38:42.000;53.543963782; 9.998912823; 44.9412;2;6;0.0487;0.0262;0.0903;-0.0077;0.0133;0.0432;12.00; 1.5
2019-04-15 08:38:43.000;53.543963839; 9.998912786; 44.9465;2;6;0.0492;0.0264;0.0911;-0.0069;0.0136;0.0437;13.00; 1.5
2019-04-15 08:38:44.000;53.543963790; 9.998912744; 44.9283;2;6;0.0498;0.0267;0.0920;-0.0058;0.0138;0.0442;14.00; 1.5
2019-04-15 08:38:45.000;53.543963364; 9.998912874; 44.7479;2;6;0.0447;0.0244;0.0836;-0.0108;0.0121;0.0394;0.00; 1.4
2019-04-15 08:38:46.000;53.543963249; 9.998912900; 44.6725;2;6;0.0447;0.0245;0.0833;-0.0107;0.0121;0.0393;1.00; 1.4
2019-04-15 08:38:47.000;53.543963144; 9.998912930; 44.6116;2;6;0.0446;0.0245;0.0831;-0.0106;0.0121;0.0392;2.00; 1.3
2019-04-15 08:38:48.000;53.543963007; 9.998912946; 44.5514;2;6;0.0447;0.0245;0.0831;-0.0105;0.0121;0.0392;3.00; 1.3
2019-04-15 08:38:49.000;53.543962992; 9.998912987; 44.5062;2;6;0.0448;0.0245;0.0831;-0.0103;0.0122;0.0393;4.00; 1.3
2019-04-15 08:38:50.000;53.543962999; 9.998912948; 44.4893;2;6;0.0449;0.0246;0.0833;-0.0099;0.0123;0.0395;5.00; 1.2
2019-04-15 08:38:51.000;53.543962976; 9.998912984; 44.4737;2;6;0.0451;0.0246;0.0836;-0.0096;0.0124;0.0397;6.00; 1.2
2019-04-15 08:38:52.000;53.543962929; 9.998913009; 44.4501;2;6;0.0454;0.0248;0.0840;-0.0093;0.0125;0.0399;7.00; 1.2
2019-04-15 08:38:53.000;53.543961802; 9.998914388; 44.4608;2;6;0.0457;0.0249;0.0845;-0.0088;0.0127;0.0402;8.00; 1.2
2019-04-15 08:38:54.000;53.543957894; 9.998918818; 44.4418;2;6;0.0461;0.0250;0.0851;-0.0083;0.0128;0.0406;9.00; 1.2
2019-04-15 08:38:55.000;53.543954526; 9.998922385; 44.4307;2;6;0.0465;0.0252;0.0857;-0.0076;0.0130;0.0410;10.00; 1.2
2019-04-15 08:38:56.000;53.543951411; 9.998925844; 44.4362;2;6;0.0469;0.0254;0.0865;-0.0069;0.0132;0.0414;11.00; 1.2
2019-04-15 08:38:57.000;53.543947871; 9.998929704; 44.4431;2;6;0.0474;0.0256;0.0873;-0.0060;0.0135;0.0419;12.00; 1.2
2019-04-15 08:38:58.000;53.543942364; 9.998935161; 44.4336;2;6;0.0480;0.0258;0.0882;-0.0048;0.0137;0.0424;13.00; 1.2
2019-04-15 08:38:59.000;53.543936021; 9.998942018; 44.4064;2;6;0.0486;0.0261;0.0892;-0.0030;0.0140;0.0430;14.00; 1.2
2019-04-15 08:39:00.000;53.543929201; 9.998949712; 44.2586;2;6;0.0433;0.0238;0.0803;-0.0097;0.0122;0.0380;0.00; 1.1
2019-04-15 08:39:01.000;53.543923179; 9.998959494; 44.2198;2;6;0.0432;0.0238;0.0800;-0.0095;0.0122;0.0378;1.00; 1.1
2019-04-15 08:39:02.000;53.543917430; 9.998969697; 44.1968;2;6;0.0432;0.0238;0.0798;-0.0095;0.0122;0.0377;2.00; 1.1
2019-04-15 08:39:03.000;53.543912408; 9.998979173; 44.1398;2;6;0.0433;0.0238;0.0798;-0.0092;0.0122;0.0377;3.00; 1.0
2019-04-15 08:39:04.000;53.543908435; 9.998988186; 44.0783;2;6;0.0434;0.0239;0.0798;-0.0091;0.0123;0.0378;4.00; 1.0
2019-04-15 08:39:05.000;53.543904778; 9.998996814; 44.0714;2;6;0.0435;0.0239;0.0800;-0.0088;0.0124;0.0379;5.00; 1.0
2019-04-15 08:39:06.000;53.543900473; 9.999006772; 44.0213;2;6;0.0438;0.0240;0.0803;-0.0085;0.0125;0.0381;6.00; 1.1
2019-04-15 08:39:07.000;53.543896158; 9.999015679; 44.0247;2;6;0.0440;0.0241;0.0808;-0.0081;0.0126;0.0384;7.00; 1.1
2019-04-15 08:39:08.000;53.543891679; 9.999023430; 44.0167;2;6;0.0443;0.0243;0.0813;-0.0075;0.0127;0.0387;8.00; 1.1
2019-04-15 08:39:09.000;53.543887849; 9.999029863; 43.9759;2;6;0.0447;0.0244;0.0819;-0.0069;0.0129;0.0391;9.00; 1.1
2019-04-15 08:39:10.000;53.543883536; 9.999037134; 43.9723;2;6;0.0451;0.0246;0.0826;-0.0062;0.0131;0.0395;10.00; 1.1
2019-04-15 08:39:11.000;53.543878899; 9.999044918; 43.8690;2;6;0.0456;0.0248;0.0834;-0.0053;0.0133;0.0399;11.00; 1.1
2019-04-15 08:39:12.000;53.543874261; 9.999052810; 43.8566;2;6;0.0461;0.0250;0.0843;-0.0040;0.0135;0.0405;12.00; 1.0
2019-04-15 08:39:13.000;53.543870025; 9.999062567; 44.0797;2;6;0.0472;0.0261;0.0900;-0.0069;0.0196;0.0387;13.00; 1.0
2019-04-15 08:39:14.000;53.543866183; 9.999072504; 44.0539;2;6;0.0475;0.0260;0.0890;-0.0034;0.0175;0.0405;14.00; 1.0
2019-04-15 08:39:15.000;53.543862044; 9.999081199; 43.8965;2;6;0.0419;0.0233;0.0780;-0.0085;0.0132;0.0364;0.00; 1.0
2019-04-15 08:39:16.000;53.543857841; 9.999088849; 43.8514;2;6;0.0419;0.0233;0.0775;-0.0085;0.0130;0.0364;1.00; 1.0
2019-04-15 08:39:17.000;53.543853178; 9.999096469; 43.8565;2;6;0.0419;0.0232;0.0773;-0.0082;0.0129;0.0364;2.00; 1.1
2019-04-15 08:39:18.000;53.543848695; 9.999103479; 43.8454;2;6;0.0420;0.0233;0.0773;-0.0081;0.0130;0.0365;3.00; 1.2
2019-04-15 08:39:19.000;53.543845193; 9.999110479; 43.7646;2;6;0.0421;0.0233;0.0775;-0.0077;0.0130;0.0366;4.00; 1.1
2019-04-15 08:39:20.000;53.543841359; 9.999118269; 43.7024;2;6;0.0423;0.0234;0.0777;-0.0074;0.0130;0.0368;5.00; 1.1
2019-04-15 08:39:21.000;53.543837529; 9.999126449; 43.6935;2;6;0.0425;0.0235;0.0781;-0.0070;0.0132;0.0371;6.00; 1.3
2019-04-15 08:39:22.000;53.543833054; 9.999134293; 43.5673;2;6;0.0428;0.0236;0.0786;-0.0065;0.0133;0.0374;7.00; 1.5
2019-04-15 08:39:23.000;53.543830034; 9.999140915; 43.7039;2;6;0.0432;0.0237;0.0792;-0.0059;0.0134;0.0377;8.00; 1.6
2019-04-15 08:39:24.000;53.543826479; 9.999146907; 43.6773;2;6;0.0436;0.0239;0.0798;-0.0051;0.0136;0.0381;9.00; 1.7
2019-04-15 08:39:25.000;53.543822071; 9.999154170; 43.7038;2;6;0.0440;0.0241;0.0806;-0.0041;0.0138;0.0386;10.00; 1.8
2019-04-15 08:39:26.000;53.543817435; 9.999162741; 43.7199;2;6;0.0445;0.0243;0.0814;-0.0025;0.0140;0.0391;11.00; 1.9
2019-04-15 08:39:27.000;53.543813621; 9.999170570; 43.7566;2;6;0.0451;0.0245;0.0824;0.0022;0.0142;0.0397;12.00; 2.0
2019-04-15 08:39:28.000;53.543809506; 9.999179233; 43.7799;2;6;0.0457;0.0248;0.0834;0.0042;0.0144;0.0403;13.00; 2.1
2019-04-15 08:39:29.000;53.543805193; 9.999187411; 43.7365;2;6;0.0463;0.0250;0.0845;0.0055;0.0147;0.0409;14.00; 2.1
2019-04-15 08:39:30.000;53.543800986; 9.999195571; 43.7536;2;6;0.0409;0.0226;0.0749;-0.0075;0.0129;0.0355;0.00; 2.2
2019-04-15 08:39:31.000;53.543797217; 9.999202591; 43.7057;2;6;0.0408;0.0227;0.0746;-0.0073;0.0129;0.0354;1.00; 2.3
2019-04-15 08:39:32.000;53.543792802; 9.999210560; 43.6674;2;6;0.0408;0.0227;0.0745;-0.0071;0.0129;0.0354;2.00; 2.4
2019-04-15 08:39:33.000;53.543788474; 9.999218940; 43.6382;2;6;0.0409;0.0227;0.0745;-0.0069;0.0129;0.0355;3.00; 2.5
2019-04-15 08:39:34.000;53.543784374; 9.999227255; 43.6169;2;6;0.0411;0.0227;0.0747;-0.0066;0.0130;0.0356;4.00; 2.5
2019-04-15 08:39:35.000;53.543780162; 9.999237043; 43.5822;2;6;0.0413;0.0228;0.0750;-0.0063;0.0131;0.0358;5.00; 2.5
2019-04-15 08:39:36.000;53.543776223; 9.999246110; 43.5302;2;6;0.0415;0.0229;0.0754;-0.0058;0.0132;0.0361;6.00; 2.5
2019-04-15 08:39:37.000;53.543771180; 9.999255356; 43.6626;2;6;0.0420;0.0234;0.0779;-0.0064;0.0157;0.0355;7.00; 1.0
2019-04-15 08:39:38.000;53.543766598; 9.999263259; 43.6882;2;6;0.0423;0.0234;0.0777;-0.0051;0.0149;0.0363;8.00; 1.1
2019-04-15 08:39:39.000;53.543761452; 9.999272116; 43.6663;2;6;0.0427;0.0235;0.0781;-0.0040;0.0147;0.0369;9.00; 1.0
2019-04-15 08:39:40.000;53.543756754; 9.999280507; 43.6039;2;6;0.0431;0.0237;0.0788;-0.0022;0.0147;0.0374;10.00; 1.1
2019-04-15 08:39:41.000;53.543752773; 9.999290512; 43.5442;2;6;0.0436;0.0239;0.0796;0.0025;0.0148;0.0380;11.00; 1.2
2019-04-15 08:39:42.000;53.543749181; 9.999302105; 43.6203;2;6;0.0442;0.0241;0.0805;0.0042;0.0149;0.0386;12.00; 1.3
2019-04-15 08:39:43.000;53.543744974; 9.999314028; 43.7498;2;6;0.0453;0.0252;0.0859;-0.0036;0.0201;0.0369;13.00; 1.0
2019-04-15 08:39:44.000;53.543740260; 9.999323389; 43.7488;2;6;0.0457;0.0251;0.0848;0.0047;0.0179;0.0389;14.00; 1.0
2019-04-15 08:39:45.000;53.543736038; 9.999330035; 43.7587;2;6;0.0399;0.0223;0.0728;-0.0065;0.0136;0.0344;0.00; 1.1
2019-04-15 08:39:46.000;53.543730843; 9.999338277; 43.7428;2;6;0.0398;0.0222;0.0724;-0.0062;0.0134;0.0344;1.00; 1.1
2019-04-15 08:39:47.000;53.543725809; 9.999347119; 43.7045;2;6;0.0398;0.0222;0.0722;-0.0060;0.0133;0.0344;2.00; 1.3
2019-04-15 08:39:48.000;53.543721611; 9.999355202; 43.7516;2;6;0.0399;0.0223;0.0723;-0.0058;0.0133;0.0345;3.00; 1.4
2019-04-15 08:39:49.000;53.543717964; 9.999362427; 43.6967;2;6;0.0401;0.0223;0.0724;-0.0055;0.0134;0.0346;4.00; 1.5
2019-04-15 08:39:50.000;53.543714805; 9.999368445; 43.7243;2;6;0.0403;0.0223;0.0728;-0.0050;0.0134;0.0348;5.00; 1.5
2019-04-15 08:39:51.000;53.543711278; 9.999373912; 43.7737;2;6;0.0406;0.0225;0.0732;-0.0042;0.0135;0.0351;6.00; 1.6
2019-04-15 08:39:52.000;53.543706292; 9.999380227; 43.8293;2;6;0.0409;0.0226;0.0737;-0.0035;0.0136;0.0355;7.00; 1.6
2019-04-15 08:39:53.000;53.543701350; 9.999385173; 43.6067;2;6;0.0413;0.0227;0.0744;-0.0023;0.0138;0.0359;8.00; 1.5
2019-04-15 08:39:54.000;53.543695935; 9.999391250; 43.7678;2;6;0.0417;0.0229;0.0751;0.0018;0.0139;0.0363;9.00; 1.4
2019-04-15 08:39:55.000;53.543686919; 9.999399625; 43.4414;2;6;0.0463;0.0245;0.0979;-0.0111;-0.0046;0.0479;10.00; 1.0
2019-04-15 08:39:56.000;53.543679886; 9.999404336; 43.5679;2;6;0.0449;0.0241;0.0886;-0.0070;0.0096;0.0433;11.00; 1.0
2019-04-15 08:39:57.000;53.543671470; 9.999408994; 43.4219;2;5;0.0489;0.0253;0.0985;-0.0128;-0.0151;0.0521;12.00; 1.0
2019-04-15 08:39:58.000;53.543662761; 9.999413510; 43.3467;2;5;0.0503;0.0257;0.1012;-0.0136;-0.0176;0.0544;13.00; 1.0
2019-04-15 08:39:59.000;53.543654041; 9.999419342; 43.2921;2;5;0.0518;0.0263;0.1044;-0.0144;-0.0199;0.0569;14.00; 1.0
2019-04-15 08:40:00.000;53.543645731; 9.999425522; 43.3315;2;5;0.0394;0.0219;0.0719;-0.0065;0.0120;0.0349;0.00; 1.0
2019-04-15 08:40:01.000;53.543637908; 9.999430798; 43.2977;2;5;0.0394;0.0219;0.0718;-0.0066;0.0117;0.0350;1.00; 1.0
2019-04-15 08:40:02.000;53.543629757; 9.999436989; 43.3029;2;5;0.0396;0.0220;0.0722;-0.0067;0.0112;0.0354;2.00; 1.8
2019-04-15 08:40:03.000;53.543622380; 9.999444550; 43.3700;2;5;0.0399;0.0221;0.0731;-0.0071;0.0105;0.0362;3.00; 2.0
2019-04-15 08:40:04.000;53.543615131; 9.999451436; 43.4185;2;5;0.0404;0.0222;0.0744;-0.0074;0.0094;0.0371;4.00; 2.1
2019-04-15 08:40:05.000;53.543608196; 9.999457540; 43.5552;2;5;0.0410;0.0224;0.0760;-0.0078;0.0078;0.0384;5.00; 2.3
2019-04-15 08:40:06.000;53.543600920; 9.999462997; 43.6485;2;5;0.0417;0.0226;0.0779;-0.0085;0.0054;0.0398;6.00; 2.4
2019-04-15 08:40:07.000;53.543593128; 9.999468698; 43.7308;2;5;0.0426;0.0229;0.0801;-0.0091;-0.0029;0.0414;7.00; 2.4
2019-04-15 08:40:08.000;53.543587527; 9.999473300; 44.2249;2;5;0.0435;0.0232;0.0826;-0.0097;-0.0072;0.0432;8.00; 2.4
2019-04-15 08:40:09.000;53.543579520; 9.999478863; 44.3966;2;5;0.0446;0.0236;0.0853;-0.0104;-0.0100;0.0452;9.00; 2.5
2019-04-15 08:40:10.000;53.543570502; 9.999485298; 44.4937;2;5;0.0457;0.0240;0.0883;-0.0111;-0.0125;0.0473;10.00; 2.5
2019-04-15 08:41:32.000;53.543047780; 9.999671552; 38.6601;2;4;2.8484;1.7484;3.2116;2.1886;2.0425;2.2067;2.00; 1.0
2019-04-15 08:41:33.000;53.543052870; 9.999669879; 38.0746;2;4;2.0346;1.2526;2.3146;1.5650;1.4708;1.5870;3.00; 1.0
2019-04-15 08:41:34.000;53.543042033; 9.999656966; 38.2229;2;4;1.6667;1.0274;1.9031;1.2824;1.2089;1.3031;4.00; 1.0
2019-04-15 08:41:35.000;53.543044241; 9.999655466; 38.7055;2;4;1.4456;0.8919;1.6546;1.1123;1.0508;1.1315;5.00; 1.0
2019-04-15 08:41:36.000;53.543048102; 9.999653407; 38.7564;2;4;1.2941;0.7990;1.4840;0.9957;0.9423;1.0135;6.00; 1.0
2019-04-15 08:41:37.000;53.543102094; 9.999708537; 45.1663;2;6;0.6674;0.4205;1.1108;0.4983;0.5593;0.4402;7.00; 1.4
2019-04-15 08:41:38.000;53.543109526; 9.999710458; 46.5012;2;6;0.5111;0.3254;0.9683;0.3749;0.4563;0.2953;8.00; 1.6
2019-04-15 08:41:39.000;53.543110959; 9.999705059; 47.0282;2;6;0.4308;0.2762;0.8747;0.3120;0.3992;0.2228;9.00; 1.5
2019-04-15 08:41:40.000;53.543111003; 9.999696932; 47.4711;2;6;0.3797;0.2446;0.8054;0.2724;0.3607;0.1785;10.00; 1.3
2019-04-15 08:41:41.000;53.543109652; 9.999687757; 47.7876;2;6;0.3444;0.2224;0.7516;0.2442;0.3326;0.1459;11.00; 2.8
2019-04-15 08:41:42.000;53.543108480; 9.999677790; 47.9985;2;6;0.3170;0.2054;0.7069;0.2234;0.3101;0.1249;12.00; 1.8
2019-04-15 08:41:43.000;53.543113008; 9.999678469; 50.0512;2;6;0.2908;0.1878;0.6553;0.1905;0.2860;0.0580;13.00; 1.1
2019-04-15 08:41:44.000;53.543113609; 9.999670509; 50.6950;2;6;0.2607;0.1691;0.6093;0.1707;0.2612;0.0355;14.00; 1.0
2019-04-15 08:41:45.000;53.543112039; 9.999660304; 51.0320;2;6;0.2371;0.1544;0.5714;0.1568;0.2420;0.0172;0.00; 1.8
2019-04-15 08:41:46.000;53.543111324; 9.999649850; 50.3492;2;6;0.2203;0.1444;0.5390;0.1447;0.2273;0.0210;1.00; 1.8
